# //UNITED STATES GEOLOGICAL SURVEY       http://water.usgs.gov/
# //NATIONAL WATER INFORMATION SYSTEM     http://water.usgs.gov/data.html
# //DATA ARE PROVISIONAL AND SUBJECT TO CHANGE UNTIL PUBLISHED BY USGS
# //RETRIEVED: 2014-04-02 12:28:10
# //FILE TYPE="NWIS-I DAILY-VALUES" EDITABLE=NO
# //DATABASE NUMBER=1 DESCRIPTION=" Standard data base for this site."
# //STATION AGENCY="USGS " NUMBER="414158088095600" TIME_ZONE="CST" DST_FLAG=N
# //STATION NAME="SPRING BROOK WWTF NR NAPERVILE, IL"
# //LOCATION NUMBER=0 NAME="Default"
# //DD DDID="   2" RNDARY="2223455552" DVABORT=1440
# //DD LABEL="Precipitation (in)"
# //PARAMETER CODE="00045" SNAME = "Precipitation"
# //PARAMETER LNAME="Precipitation, total, inches"
# //STATISTIC CODE="00006" SNAME="SUM"
# //STATISTIC LNAME="SUMMATION VALUES"
# //TYPE NAME="FINAL" DESC = "EDITED AND COMPUTED DAILY VALUES"
# //AGING BEGIN=19970718 END=20050930 CODE=A
# //AGING   REVIEWED=20101013140646 RZONE=CST RUSER="jklatour"
# //AGING   APPROVED=20101013140704 AZONE=CST AUSER="jklatour"
# //AGING BEGIN=20051001 END=20060930 CODE=A
# //AGING   REVIEWED=20070309102020 RZONE=CST RUSER="jklatour"
# //AGING   APPROVED=20070309102041 AZONE=CST AUSER="jklatour"
# //RANGE START="20020201" END="20120930"
DATE	TIME	VALUE	PRECISION	REMARK	FLAGS	TYPE	QA
8D	6S	16N	1S	1S	32S	1S	1S
20111021				 		 	W
20111022				 		 	W
20111023				 		 	W
20111024				 		 	W
20111025				 		 	W
20111026				 		 	W
20111027				 		 	W
20111028				 		 	W
20111029				 		 	W
20111030				 		 	W
20111031				 		 	W
20111101				 		 	W
20111102				 		 	W
20111103				 		 	W
20111104				 		 	W
20111105				 		 	W
20111106				 		 	W
20111107				 		 	W
20111108				 		 	W
20111109				 		 	W
20111110				 		 	W
20111111				 		 	W
20111112				 		 	W
20111113				 		 	W
20111114				 		 	W
20111115				 		 	W
20111116				 		 	W
20111117				 		 	W
20111118				 		 	W
20111119				 		 	W
20111120				 		 	W
20111121				 		 	W
20111122				 		 	W
20111123				 		 	W
20111124				 		 	W
20111125				 		 	W
20111126				 		 	W
20111127				 		 	W
20111128				 		 	W
20111129				 		 	W
20111130				 		 	W
20111201				 		 	W
20111202				 		 	W
20111203				 		 	W
20111204				 		 	W
20111205				 		 	W
20111206				 		 	W
20111207				 		 	W
20111208				 		 	W
20111209				 		 	W
20111210				 		 	W
20111211				 		 	W
20111212				 		 	W
20111213				 		 	W
20111214				 		 	W
20111215				 		 	W
20111216				 		 	W
20111217				 		 	W
20111218				 		 	W
20111219				 		 	W
20111220				 		 	W
20111221				 		 	W
20111222				 		 	W
20111223				 		 	W
20111224				 		 	W
20111225				 		 	W
20111226				 		 	W
20111227				 		 	W
20111228				 		 	W
20111229				 		 	W
20111230				 		 	W
20111231				 		 	W
20120101				 		 	W
20120102				 		 	W
20120103				 		 	W
20120104				 		 	W
20120105				 		 	W
20120106				 		 	W
20120107				 		 	W
20120108				 		 	W
20120109				 		 	W
20120110				 		 	W
20120111				 		 	W
20120112				 		 	W
20120113				 		 	W
20120114				 		 	W
20120115				 		 	W
20120116				 		 	W
20120117				 		 	W
20120118				 		 	W
20120119				 		 	W
20120120				 		 	W
20120121				 		 	W
20120122				 		 	W
20120123				 		 	W
20120124				 		 	W
20120125				 		 	W
20120126				 		 	W
20120127				 		 	W
20120128				 		 	W
20120129				 		 	W
20120130				 		 	W
20120131				 		 	W
20120201				 		 	W
20120202				 		 	W
20120203				 		 	W
20120204				 		 	W
20120205				 		 	W
20120206				 		 	W
20120207				 		 	W
20120208				 		 	W
20120209				 		 	W
20120210				 		 	W
20120211				 		 	W
20120212				 		 	W
20120213				 		 	W
20120214				 		 	W
20120215				 		 	W
20120216				 		 	W
20120217				 		 	W
20120218				 		 	W
20120219				 		 	W
20120220				 		 	W
20120221				 		 	W
20120222				 		 	W
20120223				 		 	W
20120224				 		 	W
20120225				 		 	W
20120226				 		 	W
20120227				 		 	W
20120228				 		 	W
20120229				 		 	W
20120301				 		 	W
20120302				 		 	W
20120303				 		 	W
20120304				 		 	W
20120305				 		 	W
20120306				 		 	W
20120307				 		 	W
20120308				 		 	W
20120309				 		 	W
20120310				 		 	W
20120311				 		 	W
20120312				 		 	W
20120313				 		 	W
20120314				 		 	W
20120315				 		 	W
20120316				 		 	W
20120317				 		 	W
20120318				 		 	W
20120319				 		 	W
20120320				 		 	W
20120321				 		 	W
20120322				 		 	W
20120323				 		 	W
20120324				 		 	W
20120325				 		 	W
20120326				 		 	W
20120327				 		 	W
20120328				 		 	W
20120329				 		 	W
20120330				 		 	W
20120331				 		 	W
20120401				 		 	W
20120402				 		 	W
20120403				 		 	W
20120404				 		 	W
20120405				 		 	W
20120406				 		 	W
20120407				 		 	W
20120408				 		 	W
20120409				 		 	W
20120410				 		 	W
20120411				 		 	W
20120412				 		 	W
20120413				 		 	W
20120414				 		 	W
20120415				 		 	W
20120416				 		 	W
20120417				 		 	W
20120418				 		 	W
20120419				 		 	W
20120420				 		 	W
20120421				 		 	W
20120422				 		 	W
20120423				 		 	W
20120424				 		 	W
20120425				 		 	W
20120426				 		 	W
20120427				 		 	W
20120428				 		 	W
20120429				 		 	W
20120430				 		 	W
20120501				 		 	W
20120502				 		 	W
20120503				 		 	W
20120504				 		 	W
20120505				 		 	W
20120506				 		 	W
20120507				 		 	W
20120508				 		 	W
20120509				 		 	W
20120510				 		 	W
20120511				 		 	W
20120512				 		 	W
20120513				 		 	W
20120514				 		 	W
20120515				 		 	W
20120516				 		 	W
20120517				 		 	W
20120518				 		 	W
20120519				 		 	W
20120520				 		 	W
20120521				 		 	W
20120522				 		 	W
20120523				 		 	W
20120524				 		 	W
20120525				 		 	W
20120526				 		 	W
20120527				 		 	W
20120528				 		 	W
20120529				 		 	W
20120530				 		 	W
20120531				 		 	W
20120601				 		 	W
20120602				 		 	W
20120603				 		 	W
20120604				 		 	W
20120605				 		 	W
20120606				 		 	W
20120607				 		 	W
20120608				 		 	W
20120609				 		 	W
20120610				 		 	W
20120611				 		 	W
20120612				 		 	W
20120613				 		 	W
20120614				 		 	W
20120615				 		 	W
20120616				 		 	W
20120617				 		 	W
20120618				 		 	W
20120619				 		 	W
20120620				 		 	W
20120621				 		 	W
20120622				 		 	W
20120623				 		 	W
20120624				 		 	W
20120625				 		 	W
20120626				 		 	W
20120627				 		 	W
20120628				 		 	W
20120629				 		 	W
20120630				 		 	W
20120701				 		 	W
20120702				 		 	W
20120703				 		 	W
20120704				 		 	W
20120705				 		 	W
20120706				 		 	W
20120707				 		 	W
20120708				 		 	W
20120709				 		 	W
20120710				 		 	W
20120711				 		 	W
20120712				 		 	W
20120713				 		 	W
20120714				 		 	W
20120715				 		 	W
20120716				 		 	W
20120717				 		 	W
20120718				 		 	W
20120719				 		 	W
20120720				 		 	W
20120721				 		 	W
20120722				 		 	W
20120723				 		 	W
20120724				 		 	W
20120725				 		 	W
20120726				 		 	W
20120727				 		 	W
20120728				 		 	W
20120729				 		 	W
20120730				 		 	W
20120731				 		 	W
20120801				 		 	W
20120802				 		 	W
20120803				 		 	W
20120804				 		 	W
20120805				 		 	W
20120806				 		 	W
20120807				 		 	W
20120808				 		 	W
20120809				 		 	W
20120810				 		 	W
20120811				 		 	W
20120812				 		 	W
20120813				 		 	W
20120814				 		 	W
20120815				 		 	W
20120816				 		 	W
20120817				 		 	W
20120818				 		 	W
20120819				 		 	W
20120820				 		 	W
20120821				 		 	W
20120822				 		 	W
20120823				 		 	W
20120824				 		 	W
20120825				 		 	W
20120826				 		 	W
20120827				 		 	W
20120828				 		 	W
20120829				 		 	W
20120830				 		 	W
20120831				 		 	W
20120901				 		 	W
20120902				 		 	W
20120903				 		 	W
20120904				 		 	W
20120905				 		 	W
20120906				 		 	W
20120907				 		 	W
20120908				 		 	W
20120909				 		 	W
20120910				 		 	W
20120911				 		 	W
20120912				 		 	W
20120913				 		 	W
20120914				 		 	W
20120915				 		 	W
20120916				 		 	W
20120917				 		 	W
20120918				 		 	W
20120919				 		 	W
20120920				 		 	W
20120921				 		 	W
20120922				 		 	W
20120923				 		 	W
20120924				 		 	W
20120925				 		 	W
20120926				 		 	W
20120927				 		 	W
20120928				 		 	W
20120929				 		 	W
20120930				 		 	W
