DATE	TIME	VALUE	PRECISION	REMARK	FLAGS	TYPE	QA
8D	6S	16N	1S	1S	32S	1S	1S
20090128		0.00	2	 		C	A
20090129		0.00	2	 		C	A
20090130		0.00	2	 		C	A
20090131		0.00	2	 		C	A
20090201		0.00	2	 		C	A
20090202		0.00	2	 		C	A
20090203		0.00	2	 		C	A
20090204		0.00	2	 		C	A
20090205		0.00	2	 		C	A
20090206		0.00	2	 		C	A
20090207		0.00	2	 		C	A
20090208		0.00	2	 		C	A
20090209		0.08	2	 		C	A
20090210		0.00	2	 		C	A
20090211		0.71	2	 		C	A
20090212		0.00	2	 		C	A
20090213		0.02	2	 		C	A
20090214		0.00	2	 		C	A
20090215		0.00	2	 		C	A
20090216		0.00	2	 		C	A
20090217		0.00	2	 		C	A
20090218		0.18	2	 		C	A
20090219		0.00	2	 		C	A
20090220		0.00	2	 		C	A
20090221		0.16	2	 		C	A
20090222		0.00	2	 		C	A
20090223		0.00	2	 		C	A
20090224		0.00	2	 		C	A
20090225		0.00	2	 		C	A
20090226		1.41	3	 		C	A
20090227		0.03	2	 		C	A
20090228		0.00	2	 		C	A
20090301		0.00	2	 		C	A
20090302		0.00	2	 		C	A
20090303		0.00	2	 		C	A
20090304		0.00	2	 		C	A
20090305		0.00	2	 		C	A
20090306		0.00	2	 		C	A
20090307		0.77	2	 		C	A
20090308		1.85	3	 		C	A
20090309		0.06	2	 		C	A
20090310		0.42	2	 		C	A
20090311		0.00	2	 		C	A
20090312		0.00	2	 		C	A
20090313		0.00	2	 		C	A
20090314		0.00	2	 		C	A
20090315		0.00	2	 		C	A
20090316		0.00	2	 		C	A
20090317		0.00	2	 		C	A
20090318		0.00	2	 		C	A
20090319		0.00	2	 		C	A
20090320		0.00	2	 		C	A
20090321		0.00	2	 		C	A
20090322		0.00	2	 		C	A
20090323		0.02	2	 		C	A
20090324		0.04	2	 		C	A
20090325		0.00	2	 		C	A
20090326		0.00	2	 		C	A
20090327		0.00	2	 		C	A
20090328		0.30	2	 		C	A
20090329		0.61	2	 		C	A
20090330		0.00	2	 		C	A
20090331		0.36	2	 		C	A
20090401		0.00	2	 		C	A
20090402		0.08	2	 		C	A
20090403		0.02	2	 		C	A
20090404		0.00	2	 		C	A
20090405		0.24	2	 		C	A
20090406		0.00	2	 		C	A
20090407		0.00	2	 		C	A
20090408		0.00	2	 		C	A
20090409		0.00	2	 		C	A
20090410		0.00	2	 		C	A
20090411		0.00	2	 		C	A
20090412		0.00	2	 		C	A
20090413		0.22	2	 		C	A
20090414		0.00	2	 		C	A
20090415		0.00	2	 		C	A
20090416		0.00	2	 		C	A
20090417		0.00	2	 		C	A
20090418		0.00	2	 		C	A
20090419		0.80	2	 		C	A
20090420		0.16	2	 		C	A
20090421		0.09	2	 		C	A
20090422		0.00	2	 		C	A
20090423		0.27	2	 		C	A
20090424		0.00	2	 		C	A
20090425		0.69	2	 		C	A
20090426		0.60	2	 		C	A
20090427		0.56	2	 		C	A
20090428		0.01	2	 		C	A
20090429		0.01	2	 		C	A
20090430		0.66	2	 		C	A
20090501		0.01	2	 		C	A
20090502		0.00	2	 		C	A
20090503		0.00	2	 		C	A
20090504		0.00	2	 		C	A
20090505		0.00	2	 		C	A
20090506		0.40	2	 		C	A
20090507		0.13	2	 		C	A
20090508		0.02	2	 		C	A
20090509		0.00	2	 		C	A
20090510		0.00	2	 		C	A
20090511		0.00	2	 		C	A
20090512		0.00	2	 		C	A
20090513		0.53	2	 		C	A
20090514		0.00	2	 		C	A
20090515		0.40	2	 		C	A
20090516		0.00	2	 		C	A
20090517		0.00	2	 		C	A
20090518		0.00	2	 		C	A
20090519		0.00	2	 		C	A
20090520		0.00	2	 		C	A
20090521		0.00	2	 		C	A
20090522		0.00	2	 		C	A
20090523		0.00	2	 		C	A
20090524		0.00	2	 		C	A
20090525		0.08	2	 		C	A
20090526		1.90	3	 		C	A
20090527		0.02	2	 		C	A
20090528		0.00	2	 		C	A
20090529		0.00	2	 		C	A
20090530		0.00	2	 		C	A
20090531		0.00	2	 		C	A
20090601		0.33	2	 		C	A
20090602		0.11	2	 		C	A
20090603		0.00	2	 		C	A
20090604		0.00	2	 		C	A
20090605		0.00	2	 		C	A
20090606		0.00	2	 		C	A
20090607		0.03	2	 		C	A
20090608		0.44	2	 		C	A
20090609		0.00	2	 		C	A
20090610		0.00	2	 		C	A
20090611		0.01	2	 		C	A
20090612		0.00	2	 		C	A
20090613		0.35	2	 		C	A
20090614		0.00	2	 		C	A
20090615		0.00	2	 		C	A
20090616		1.02	3	 		C	A
20090617		0.00	2	 		C	A
20090618		0.11	2	 		C	A
20090619		2.54	3	 		C	A
20090620		0.00	2	 		C	A
20090621		0.00	2	 		C	A
20090622		0.08	2	 		C	A
20090623		0.00	2	 		C	A
20090624		0.00	2	 		C	A
20090625		0.00	2	 		C	A
20090626		0.00	2	 		C	A
20090627		0.28	2	 		C	A
20090628		0.00	2	 		C	A
20090629		0.00	2	 		C	A
20090630		0.00	2	 		C	A
20090701		0.00	2	 		C	A
20090702		0.00	2	 		C	A
20090703		0.00	2	 		C	A
20090704		0.15	2	 		C	A
20090705		0.00	2	 		C	A
20090706		0.00	2	 		C	A
20090707		0.00	2	 		C	A
20090708		0.07	2	 		C	A
20090709		0.00	2	 		C	A
20090710		0.10	2	 		C	A
20090711		0.09	2	 		C	A
20090712		0.00	2	 		C	A
20090713		0.00	2	 		C	A
20090714		0.00	2	 		C	A
20090715		0.45	2	 		C	A
20090716		0.00	2	 		C	A
20090717		0.00	2	 		C	A
20090718		0.00	2	 		C	A
20090719		0.00	2	 		C	A
20090720		0.00	2	 		C	A
20090721		0.02	2	 		C	A
20090722		0.00	2	 		C	A
20090723		0.00	2	 		C	A
20090724		0.13	2	 		C	A
20090725		0.00	2	 		C	A
20090726		0.02	2	 		C	A
20090727		0.04	2	 		C	A
20090728		0.01	2	 		C	A
20090729		0.00	2	 		C	A
20090730		0.00	2	 		C	A
20090731		0.00	2	 		C	A
20090801		0.01	2	 		C	A
20090802		0.00	2	 		C	A
20090803		0.03	2	 		C	A
20090804		0.00	2	 		C	A
20090805		0.00	2	 		C	A
20090806		0.00	2	 		C	A
20090807		0.28	2	 		C	A
20090808		0.03	2	 		C	A
20090809		0.24	2	 		C	A
20090810		0.00	2	 		C	A
20090811		0.00	2	 		C	A
20090812		0.00	2	 		C	A
20090813		0.00	2	 		C	A
20090814		0.00	2	 		C	A
20090815		0.00	2	 		C	A
20090816		0.64	2	 		C	A
20090817		0.27	2	 		C	A
20090818		0.00	2	 		C	A
20090819		0.30	2	 		C	A
20090820		0.07	2	 		C	A
20090821		0.09	2	 		C	A
20090822		0.00	2	 		C	A
20090823		0.00	2	 		C	A
20090824		0.00	2	 		C	A
20090825		0.00	2	 		C	A
20090826		0.63	2	 		C	A
20090827		0.90	2	 		C	A
20090828		0.15	2	 		C	A
20090829		0.01	2	 		C	A
20090830		0.00	2	 		C	A
20090831		0.00	2	 		C	A
20090901		0.00	2	 		C	A
20090902		0.00	2	 		C	A
20090903		0.00	2	 		C	A
20090904		0.00	2	 		C	A
20090905		0.00	2	 		C	A
20090906		0.07	2	 		C	A
20090907		0.00	2	 		C	A
20090908		0.00	2	 		C	A
20090909		0.00	2	 		C	A
20090910		0.00	2	 		C	A
20090911		0.00	2	 		C	A
20090912		0.00	2	 		C	A
20090913		0.00	2	 		C	A
20090914		0.00	2	 		C	A
20090915		0.00	2	 		C	A
20090916		0.00	2	 		C	A
20090917		0.00	2	 		C	A
20090918		0.00	2	 		C	A
20090919		0.00	2	 		C	A
20090920		0.53	2	 		C	A
20090921		0.00	2	 		C	A
20090922		0.00	2	 		C	A
20090923		0.00	2	 		C	A
20090924		0.00	2	 		C	A
20090925		0.25	2	 		C	A
20090926		0.00	2	 		C	A
20090927		0.12	2	 		C	A
20090928		0.00	2	 		C	A
20090929		0.00	2	 		C	A
20090930		0.00	2	 		C	A
20091001		0.60	2	 		C	A
20091002		0.21	2	 		C	A
20091003		0.05	2	 		C	A
20091004		0.00	2	 		C	A
20091005		0.00	2	 		C	A
20091006		0.15	2	 		C	A
20091007		0.00	2	 		C	A
20091008		0.09	2	 		C	A
20091009		0.39	2	 		C	A
20091010		0.00	2	 		C	A
20091011		0.00	2	 		C	A
20091012		0.00	2	 		C	A
20091013		0.00	2	 		C	A
20091014		0.02	2	 		C	A
20091015		0.30	2	 		C	A
20091016		0.04	2	 		C	A
20091017		0.00	2	 		C	A
20091018		0.00	2	 		C	A
20091019		0.00	2	 		C	A
20091020		0.02	2	 		C	A
20091021		0.02	2	 		C	A
20091022		0.85	2	 		C	A
20091023		0.76	2	 		C	A
20091024		0.02	2	 		C	A
20091025		0.22	2	 		C	A
20091026		0.08	2	 		C	A
20091027		0.04	2	 		C	A
20091028		0.00	2	 		C	A
20091029		0.40	2	 		C	A
20091030		0.65	2	 		C	A
20091031		0.01	2	 		C	A
20091101		0.00	2	 		C	A
20091102		0.00	2	 		C	A
20091103		0.00	2	 		C	A
20091104		0.00	2	 		C	A
20091105		0.00	2	 		C	A
20091106		0.00	2	 		C	A
20091107		0.00	2	 		C	A
20091108		0.00	2	 		C	A
20091109		0.00	2	 		C	A
20091110		0.00	2	 		C	A
20091111		0.00	2	 		C	A
20091112		0.00	2	 		C	A
20091113		0.00	2	 		C	A
20091114		0.00	2	 		C	A
20091115		0.00	2	 		C	A
20091116		0.00	2	 		C	A
20091117		0.04	2	 		C	A
20091118		0.17	2	 		C	A
20091119		0.05	2	 		C	A
20091120		0.00	2	 		C	A
20091121		0.00	2	 		C	A
20091122		0.00	2	 		C	A
20091123		0.00	2	 		C	A
20091124		0.56	2	 		C	A
20091125		0.10	2	e		E	A
20091126		0.12	2	e		E	A
20091127		0.00	2	 		C	A
20091128		0.00	2	 		C	A
20091129		0.01	2	 		C	A
20091130		0.00	2	 		C	A
20091201		0.00	2	 		C	A
20091202		0.00	2	e		E	A
20091203		0.00	2	e		E	A
20091204		0.00	2	e		E	A
20091205		0.00	2	e		E	A
20091206		0.00	2	e		E	A
20091207		0.03	2	e		E	A
20091208		0.33	2	e		E	A
20091209		0.17	2	e		E	A
20091210		0.00	2	e		E	A
20091211		0.00	2	 		C	A
20091212		0.01	2	 		C	A
20091213		0.00	2	 		C	A
20091214		0.00	2	 		C	A
20091215		0.00	2	 		C	A
20091216		0.00	2	 		C	A
20091217		0.00	2	e		E	A
20091218		0.14	2	e		E	A
20091219		0.08	2	e		E	A
20091220		0.00	2	e		E	A
20091221		0.00	2	e		E	A
20091222		0.17	2	e		E	A
20091223		0.26	2	e		E	A
20091224		0.28	2	e		E	A
20091225		0.39	2	e		E	A
20091226		0.05	2	e		E	A
20091227		0.00	2	e		E	A
20091228		0.00	2	 		C	A
20091229		0.00	2	e		E	A
20091230		0.01	2	e		E	A
20091231		0.01	2	e		E	A
20100101		0.00	2	e		E	A
20100102		0.00	2	e		E	A
20100103		0.00	2	e		E	A
20100104		0.00	2	e		E	A
20100105		0.00	2	e		E	A
20100106		0.00	2	e		E	A
20100107		0.08	2	e		E	A
20100108		0.09	2	e		E	A
20100109		0.00	2	e		E	A
20100110		0.00	2	e		E	A
20100111		0.00	2	e		E	A
20100112		0.00	2	e		E	A
20100113		0.00	2	 		C	A
20100114		0.00	2	e		E	A
20100115		0.00	2	e		E	A
20100116		0.00	2	e		E	A
20100117		0.00	2	e		E	A
20100118		0.00	2	e		E	A
20100119		0.00	2	e		E	A
20100120		0.01	2	e		E	A
20100121		0.03	2	 		C	A
20100122		0.00	2	 		C	A
20100123		0.00	2	 		C	A
20100124		0.29	2	e		E	A
20100125		0.00	2	e		E	A
20100126		0.00	2	e		E	A
20100127		0.00	2	e		E	A
20100128		0.00	2	e		E	A
20100129		0.00	2	e		E	A
20100130		0.00	2	e		E	A
20100131		0.00	2	e		E	A
20100201		0.00	2	e		E	A
20100202		0.07	2	e		E	A
20100203		0.00	2	 		C	A
20100204		0.00	2	e		E	A
20100205		0.01	2	e		E	A
20100206		0.00	2	e		E	A
20100207		0.00	2	e		E	A
20100208		0.00	2	e		E	A
20100209		0.31	2	e		E	A
20100210		0.01	2	e		E	A
20100211		0.00	2	 		C	A
20100212		0.00	2	 		C	A
20100213		0.00	2	 		C	A
20100214		0.00	2	e		E	A
20100215		0.00	2	e		E	A
20100216		0.00	2	e		E	A
20100217		0.00	2	 		C	A
20100218		0.00	2	 		C	A
20100219		0.00	2	e		E	A
20100220		0.00	2	e		E	A
20100221		0.19	2	e		E	A
20100222		0.12	2	e		E	A
20100223		0.00	2	e		E	A
20100224		0.02	2	e		E	A
20100225		0.08	2	e		E	A
20100226		0.00	2	e		E	A
20100227		0.00	2	e		E	A
20100228		0.00	2	e		E	A
20100301		0.00	2	 		C	A
20100302		0.00	2	 		C	A
20100303		0.00	2	 		C	A
20100304		0.00	2	 		C	A
20100305		0.00	2	 		C	A
20100306		0.00	2	 		C	A
20100307		0.02	2	 		C	A
20100308		0.00	2	 		C	A
20100309		0.01	2	 		C	A
20100310		0.07	2	 		C	A
20100311		0.29	2	 		C	A
20100312		0.01	2	 		C	A
20100313		0.41	2	 		C	A
20100314		0.00	2	 		C	A
20100315		0.00	2	 		C	A
20100316		0.00	2	 		C	A
20100317		0.00	2	 		C	A
20100318		0.00	2	 		C	A
20100319		0.00	2	e		E	A
20100320		0.19	2	e		E	A
20100321		0.02	2	e		E	A
20100322		0.00	2	 		C	A
20100323		0.00	2	 		C	A
20100324		0.00	2	 		C	A
20100325		0.02	2	 		C	A
20100326		0.00	2	 		C	A
20100327		0.00	2	 		C	A
20100328		0.00	2	 		C	A
20100329		0.00	2	 		C	A
20100330		0.00	2	 		C	A
20100331		0.00	2	 		C	A
20100401		0.00	2	 		C	A
20100402		0.00	2	 		C	A
20100403		0.15	2	 		C	A
20100404		0.62	2	 		C	A
20100405		0.49	2	 		C	A
20100406		0.29	2	 		C	A
20100407		0.09	2	e		E	A
20100408		0.00	2	e		E	A
20100409		0.00	2	 		C	A
20100410		0.00	2	 		C	A
20100411		0.00	2	 		C	A
20100412		0.00	2	 		C	A
20100413		0.00	2	 		C	A
20100414		0.00	2	 		C	A
20100415		0.00	2	 		C	A
20100416		0.00	2	 		C	A
20100417		0.00	2	 		C	A
20100418		0.00	2	 		C	A
20100419		0.00	2	 		C	A
20100420		0.00	2	 		C	A
20100421		0.00	2	 		C	A
20100422		0.00	2	 		C	A
20100423		0.08	2	 		C	A
20100424		0.27	2	 		C	A
20100425		0.14	2	 		C	A
20100426		0.00	2	 		C	A
20100427		0.00	2	 		C	A
20100428		0.00	2	 		C	A
20100429		0.00	2	 		C	A
20100430		0.02	2	 		C	A
20100501		0.10	2	 		C	A
20100502		0.78	2	 		C	A
20100503		0.00	2	 		C	A
20100504		0.00	2	 		C	A
20100505		0.00	2	 		C	A
20100506		0.00	2	 		C	A
20100507		0.51	2	 		C	A
20100508		0.01	2	 		C	A
20100509		0.00	2	 		C	A
20100510		0.00	2	 		C	A
20100511		0.71	2	 		C	A
20100512		0.14	2	 		C	A
20100513		1.18	3	 		C	A
20100514		0.00	2	 		C	A
20100515		0.00	2	 		C	A
20100516		0.00	2	 		C	A
20100517		0.00	2	 		C	A
20100518		0.00	2	 		C	A
20100519		0.00	2	 		C	A
20100520		0.05	2	 		C	A
20100521		0.17	2	 		C	A
20100522		0.00	2	 		C	A
20100523		0.00	2	 		C	A
20100524		0.00	2	 		C	A
20100525		0.00	2	 		C	A
20100526		0.02	2	 		C	A
20100527		0.00	2	 		C	A
20100528		0.00	2	 		C	A
20100529		0.00	2	 		C	A
20100530		0.00	2	 		C	A
20100531		0.27	2	 		C	A
20100601		0.00	2	 		C	A
20100602		0.91	2	 		C	A
20100603		0.00	2	 		C	A
20100604		0.00	2	 		C	A
20100605		0.18	2	 		C	A
20100606		0.00	2	 		C	A
20100607		0.00	2	 		C	A
20100608		0.31	2	 		C	A
20100609		0.00	2	 		C	A
20100610		0.00	2	 		C	A
20100611		0.02	2	 		C	A
20100612		0.14	2	 		C	A
20100613		0.20	2	 		C	A
20100614		0.01	2	 		C	A
20100615		0.66	2	 		C	A
20100616		0.00	2	 		C	A
20100617		0.00	2	 		C	A
20100618		0.84	2	 		C	A
20100619		0.00	2	 		C	A
20100620		0.00	2	 		C	A
20100621		0.21	2	 		C	A
20100622		0.00	2	 		C	A
20100623		1.04	3	 		C	A
20100624		0.00	2	 		C	A
20100625		0.00	2	 		C	A
20100626		0.67	2	 		C	A
20100627		0.41	2	 		C	A
20100628		0.00	2	 		C	A
20100629		0.00	2	 		C	A
20100630		0.00	2	 		C	A
20100701		0.00	2	 		C	A
20100702		0.00	2	 		C	A
20100703		0.00	2	 		C	A
20100704		0.00	2	 		C	A
20100705		0.00	2	 		C	A
20100706		0.25	2	 		C	A
20100707		0.00	2	 		C	A
20100708		0.26	2	 		C	A
20100709		0.00	2	 		C	A
20100710		0.00	2	 		C	A
20100711		0.80	2	 		C	A
20100712		0.00	2	 		C	A
20100713		0.05	2	 		C	A
20100714		0.00	2	 		C	A
20100715		0.00	2	 		C	A
20100716		0.00	2	 		C	A
20100717		0.00	2	 		C	A
20100718		0.01	2	 		C	A
20100719		0.00	2	 		C	A
20100720		0.00	2	 		C	A
20100721		0.00	2	 		C	A
20100722		0.00	2	 		C	A
20100723		2.62	3	 		C	A
20100724		2.53	3	 		C	A
20100725		0.00	2	 		C	A
20100726		0.00	2	 		C	A
20100727		0.00	2	 		C	A
20100728		0.00	2	 		C	A
20100729		0.00	2	 		C	A
20100730		0.00	2	 		C	A
20100731		0.43	2	 		C	A
20100801		0.00	2	 		C	A
20100802		0.00	2	 		C	A
20100803		0.03	2	 		C	A
20100804		0.40	2	 		C	A
20100805		0.00	2	 		C	A
20100806		0.00	2	 		C	A
20100807		0.00	2	 		C	A
20100808		0.07	2	 		C	A
20100809		0.11	2	 		C	A
20100810		0.00	2	 		C	A
20100811		0.00	2	 		C	A
20100812		0.00	2	 		C	A
20100813		0.36	2	 		C	A
20100814		0.00	2	 		C	A
20100815		0.00	2	 		C	A
20100816		0.00	2	 		C	A
20100817		0.03	2	 		C	A
20100818		0.05	2	 		C	A
20100819		0.00	2	 		C	A
20100820		0.04	2	 		C	A
20100821		0.53	2	 		C	A
20100822		0.00	2	 		C	A
20100823		0.00	2	 		C	A
20100824		0.00	2	 		C	A
20100825		0.00	2	 		C	A
20100826		0.00	2	 		C	A
20100827		0.00	2	 		C	A
20100828		0.00	2	 		C	A
20100829		0.00	2	 		C	A
20100830		0.00	2	 		C	A
20100831		0.00	2	 		C	A
20100901		0.14	2	 		C	A
20100902		1.16	3	 		C	A
20100903		0.00	2	 		C	A
20100904		0.00	2	 		C	A
20100905		0.00	2	 		C	A
20100906		0.00	2	 		C	A
20100907		0.00	2	 		C	A
20100908		0.00	2	 		C	A
20100909		0.00	2	 		C	A
20100910		0.00	2	 		C	A
20100911		0.17	2	 		C	A
20100912		0.00	2	 		C	A
20100913		0.00	2	 		C	A
20100914		0.00	2	 		C	A
20100915		0.00	2	 		C	A
20100916		0.14	2	 		C	A
20100917		0.00	2	 		C	A
20100918		0.25	2	 		C	A
20100919		0.00	2	 		C	A
20100920		0.01	2	 		C	A
20100921		0.06	2	 		C	A
20100922		0.00	2	 		C	A
20100923		0.00	2	 		C	A
20100924		0.19	2	 		C	A
20100925		0.00	2	 		C	A
20100926		0.00	2	 		C	A
20100927		0.00	2	 		C	A
20100928		0.00	2	 		C	A
20100929		0.00	2	 		C	A
20100930		0.00	2	 		C	A
20101001		0.06	2	 		C	A
20101002		0.14	2	 		C	A
20101003		0.04	2	 		C	A
20101004		0.00	2	 		C	A
20101005		0.00	2	 		C	A
20101006		0.00	2	 		C	A
20101007		0.00	2	 		C	A
20101008		0.00	2	 		C	A
20101009		0.00	2	 		C	A
20101010		0.00	2	 		C	A
20101011		0.00	2	 		C	A
20101012		0.00	2	 		C	A
20101013				 		 	A
20101014				 		 	A
20101015				 		 	A
20101016				 		 	A
20101017				 		 	A
20101018				 		 	A
20101019				 		 	A
20101020				 		 	A
20101021				 		 	A
20101022				 		 	A
20101023				 		 	A
20101024				 		 	A
20101025				 		 	A
20101026				 		 	A
20101027				 		 	A
20101028				 		 	A
20101029				 		 	A
20101030				 		 	A
20101031				 		 	A
20101101				 		 	A
20101102				 		 	A
20101103				 		 	A
20101104				 		 	A
20101105				 		 	A
20101106				 		 	A
20101107				 		 	A
20101108				 		 	A
20101109				 		 	A
20101110				 		 	A
20101111				 		 	A
20101112				 		 	A
20101113				 		 	A
20101114				 		 	A
20101115				 		 	A
20101116				 		 	A
20101117				 		 	A
20101118				 		 	A
20101119				 		 	A
20101120				 		 	A
20101121				 		 	A
20101122				 		 	A
20101123				 		 	A
20101124				 		 	A
20101125				 		 	A
20101126				 		 	A
20101127				 		 	A
20101128				 		 	A
20101129				 		 	A
20101130				 		 	A
20101201				 		 	A
20101202				 		 	A
20101203				 		 	A
20101204				 		 	A
20101205				 		 	A
20101206				 		 	A
20101207				 		 	A
20101208				 		 	A
20101209				 		 	A
20101210				 		 	A
20101211				 		 	A
20101212				 		 	A
20101213				 		 	A
20101214				 		 	A
20101215				 		 	A
20101216				 		 	A
20101217				 		 	A
20101218				 		 	A
20101219				 		 	A
20101220				 		 	A
20101221				 		 	A
20101222				 		 	A
20101223				 		 	A
20101224				 		 	A
20101225				 		 	A
20101226				 		 	A
20101227				 		 	A
20101228				 		 	A
20101229				 		 	A
20101230				 		 	A
20101231				 		 	A
20110101				 		 	A
20110102				 		 	A
20110103				 		 	A
20110104				 		 	A
20110105				 		 	A
20110106				 		 	A
20110107				 		 	A
20110108				 		 	A
20110109				 		 	A
20110110				 		 	A
20110111				 		 	A
20110112				 		 	A
20110113				 		 	A
20110114				 		 	A
20110115				 		 	A
20110116				 		 	A
20110117				 		 	A
20110118				 		 	A
20110119				 		 	A
20110120				 		 	A
20110121				 		 	A
20110122				 		 	A
20110123				 		 	A
20110124				 		 	A
20110125				 		 	A
20110126				 		 	A
20110127				 		 	A
20110128				 		 	A
20110129				 		 	A
20110130				 		 	A
20110131				 		 	A
20110201				 		 	A
20110202				 		 	A
20110203				 		 	A
20110204				 		 	A
20110205				 		 	A
20110206				 		 	A
20110207				 		 	A
20110208				 		 	A
20110209				 		 	A
20110210				 		 	A
20110211				 		 	A
20110212				 		 	A
20110213				 		 	A
20110214				 		 	A
20110215				 		 	A
20110216				 		 	A
20110217				 		 	A
20110218				 		 	A
20110219				 		 	A
20110220				 		 	A
20110221				 		 	A
20110222				 		 	A
20110223				 		 	A
20110224				 		 	A
20110225				 		 	A
20110226				 		 	A
20110227				 		 	A
20110228				 		 	A
20110301				 		 	A
20110302				 		 	A
20110303				 		 	A
20110304				 		 	A
20110305				 		 	A
20110306				 		 	A
20110307				 		 	A
20110308				 		 	A
20110309				 		 	A
20110310				 		 	A
20110311				 		 	A
20110312				 		 	A
20110313				 		 	A
20110314				 		 	A
20110315				 		 	A
20110316				 		 	A
20110317				 		 	A
20110318				 		 	A
20110319				 		 	A
20110320				 		 	A
20110321				 		 	A
20110322				 		 	A
20110323				 		 	A
20110324				 		 	A
20110325				 		 	A
20110326				 		 	A
20110327				 		 	A
20110328				 		 	A
20110329				 		 	A
20110330				 		 	A
20110331		0.00	2	 		C	A
20110401		0.05	2	 		C	A
20110402		0.00	2	 		C	A
20110403		0.15	2	 		C	A
20110404		0.08	2	 		C	A
20110405		0.00	2	 		C	A
20110406		0.00	2	 		C	A
20110407		0.19	2	 		C	A
20110408		0.39	2	 		C	A
20110409		0.00	2	 		C	A
20110410		0.00	2	 		C	A
20110411		0.00	2	 		C	A
20110412		0.00	2	 		C	A
20110413		0.00	2	 		C	A
20110414		0.00	2	 		C	A
20110415		0.43	2	1		E	A
20110416		0.18	2	e		E	A
20110417		0.07	2	1		E	A
20110418		0.34	2	e		E	A
20110419		0.63	2	 		C	A
20110420		0.00	2	 		C	A
20110421		0.01	2	 		C	A
20110422		0.40	2	 		C	A
20110423		0.00	2	 		C	A
20110424		0.00	2	 		C	A
20110425		0.30	2	 		C	A
20110426		0.22	2	 		C	A
20110427		0.24	2	 		C	A
20110428		0.03	2	 		C	A
20110429		0.00	2	 		C	A
20110430		0.00	2	 		C	A
20110501		0.00	2	 		C	A
20110502		0.00	2	 		C	A
20110503		0.00	2	 		C	A
20110504		0.00	2	 		C	A
20110505		0.04	2	 		C	A
20110506		0.00	2	 		C	A
20110507		0.00	2	 		C	A
20110508		0.00	2	 		C	A
20110509		0.00	2	 		C	A
20110510		0.00	2	 		C	A
20110511		0.11	2	 		C	A
20110512		0.40	2	 		C	A
20110513		0.01	2	 		C	A
20110514		0.14	2	 		C	A
20110515		0.15	2	 		C	A
20110516		0.00	2	 		C	A
20110517		0.00	2	 		C	A
20110518		0.03	2	 		C	A
20110519		0.00	2	 		C	A
20110520		0.00	2	 		C	A
20110521		0.01	2	 		C	A
20110522		0.36	2	 		C	A
20110523		0.00	2	 		C	A
20110524		0.07	2	 		C	A
20110525		1.42	3	 		C	A
20110526		0.81	2	 		C	A
20110527		0.01	2	 		C	A
20110528		0.10	2	 		C	A
20110529		1.66	3	 		C	A
20110530		0.00	2	 		C	A
20110531		0.06	2	 		C	A
20110601		0.00	2	 		C	A
20110602		0.00	2	 		C	A
20110603		0.00	2	 		C	A
20110604		0.15	2	 		C	A
20110605		0.00	2	 		C	A
20110606		0.00	2	 		C	A
20110607		0.00	2	 		C	A
20110608		0.13	2	 		C	A
20110609		0.85	2	 		C	A
20110610		0.39	2	 		C	A
20110611		0.02	2	 		C	A
20110612		0.00	2	 		C	A
20110613		0.00	2	 		C	A
20110614		0.00	2	 		C	A
20110615		0.82	2	 		C	A
20110616		0.01	2	 		C	A
20110617		0.00	2	 		C	A
20110618		0.00	2	 		C	A
20110619		0.00	2	 		C	A
20110620		0.23	2	 		C	A
20110621		0.49	2	 		C	A
20110622		0.04	2	 		C	A
20110623		0.00	2	 		C	A
20110624		0.00	2	 		C	A
20110625		0.00	2	 		C	A
20110626		0.00	2	 		C	A
20110627		0.01	2	 		C	A
20110628		0.00	2	 		C	A
20110629		0.00	2	 		C	A
20110630		0.00	2	 		C	A
20110701		0.00	2	 		C	A
20110702		0.00	2	 		C	A
20110703		0.00	2	 		C	A
20110704		0.00	2	 		C	A
20110705		0.00	2	 		C	A
20110706		0.00	2	 		C	A
20110707		0.00	2	 		C	A
20110708		0.00	2	 		C	A
20110709		0.00	2	 		C	A
20110710		0.00	2	 		C	A
20110711		0.22	2	 		C	A
20110712		0.01	2	 		C	A
20110713		0.00	2	 		C	A
20110714		0.00	2	 		C	A
20110715		0.00	2	 		C	A
20110716		0.00	2	 		C	A
20110717		0.00	2	 		C	A
20110718		0.00	2	 		C	A
20110719		0.00	2	 		C	A
20110720		0.00	2	 		C	A
20110721		0.01	2	 		C	A
20110722		1.17	3	 		C	A
20110723		3.95	3	 		C	A
20110724		0.16	2	 		C	A
20110725		0.00	2	 		C	A
20110726		0.00	2	 		C	A
20110727		0.47	2	 		C	A
20110728		0.59	2	 		C	A
20110729		0.54	2	 		C	A
20110730		0.00	2	 		C	A
20110731		0.00	2	 		C	A
20110801		0.00	2	 		C	A
20110802		0.39	2	 		C	A
20110803		0.00	2	 		C	A
20110804		0.00	2	 		C	A
20110805		0.00	2	 		C	A
20110806		0.17	2	 		C	A
20110807		0.43	2	 		C	A
20110808		0.76	2	 		C	A
20110809		0.00	2	 		C	A
20110810		0.00	2	 		C	A
20110811		0.00	2	 		C	A
20110812		0.00	2	 		C	A
20110813		0.36	2	 		C	A
20110814		0.00	2	 		C	A
20110815		0.00	2	 		C	A
20110816		0.00	2	 		C	A
20110817		0.00	2	 		C	A
20110818		0.00	2	 		C	A
20110819		0.00	2	 		C	A
