#### USGS	414020088014601	RAIN GAGE AT DES PLAINES RIVER NEAR LEMONT, IL
Agency	Gage_ID	Date	Precip_inches	Data_flag
USGS	414020088014601	2012-06-21	0.00	P
USGS	414020088014601	2012-06-22	0.00	P
USGS	414020088014601	2012-06-23	0.00	P
USGS	414020088014601	2012-06-24	0.00	P
USGS	414020088014601	2012-06-25	0.00	P
USGS	414020088014601	2012-06-26	0.00	P
USGS	414020088014601	2012-06-27	0.00	P
USGS	414020088014601	2012-06-28	0.01	P
USGS	414020088014601	2012-06-29	0.55	P
USGS	414020088014601	2012-06-30	0.00	P
USGS	414020088014601	2012-07-01	0.05	P
USGS	414020088014601	2012-07-02	0.00	P
USGS	414020088014601	2012-07-03	0.00	P
USGS	414020088014601	2012-07-04	0.00	P
USGS	414020088014601	2012-07-05	0.01	P
USGS	414020088014601	2012-07-06	0.00	P
USGS	414020088014601	2012-07-07	0.00	P
USGS	414020088014601	2012-07-08	0.00	P
USGS	414020088014601	2012-07-09	0.00	P
USGS	414020088014601	2012-07-10	0.00	P
USGS	414020088014601	2012-07-11	0.00	P
USGS	414020088014601	2012-07-12	0.00	P
USGS	414020088014601	2012-07-13	0.25	P
USGS	414020088014601	2012-07-14	0.32	P
USGS	414020088014601	2012-07-15	0.00	P
USGS	414020088014601	2012-07-16	0.00	P
USGS	414020088014601	2012-07-17	0.00	P
USGS	414020088014601	2012-07-18	0.43	P
USGS	414020088014601	2012-07-19	0.68	P
USGS	414020088014601	2012-07-20	0.00	P
USGS	414020088014601	2012-07-21	0.00	P
USGS	414020088014601	2012-07-22	0.02	P
USGS	414020088014601	2012-07-23	0.00	P
USGS	414020088014601	2012-07-24	0.31	P
USGS	414020088014601	2012-07-25	0.28	P
USGS	414020088014601	2012-07-26	0.43	P
USGS	414020088014601	2012-07-27	0.01	P
USGS	414020088014601	2012-07-28	0.00	P
USGS	414020088014601	2012-07-29	0.00	P
USGS	414020088014601	2012-07-30	0.00	P
USGS	414020088014601	2012-07-31	0.14	P
USGS	414020088014601	2012-08-01	0.00	P
USGS	414020088014601	2012-08-02	0.00	P
USGS	414020088014601	2012-08-03	0.00	P
USGS	414020088014601	2012-08-04	0.71	P
USGS	414020088014601	2012-08-05	0.00	P
USGS	414020088014601	2012-08-06	0.00	P
USGS	414020088014601	2012-08-07	0.00	P
USGS	414020088014601	2012-08-08	0.06	P
USGS	414020088014601	2012-08-09	0.02	P
USGS	414020088014601	2012-08-10	0.00	P
USGS	414020088014601	2012-08-11	0.00	P
USGS	414020088014601	2012-08-12	0.00	P
USGS	414020088014601	2012-08-13	0.22	P
USGS	414020088014601	2012-08-14	0.00	P
USGS	414020088014601	2012-08-15	0.00	P
USGS	414020088014601	2012-08-16	0.34	P
USGS	414020088014601	2012-08-17	0.00	P
USGS	414020088014601	2012-08-18	0.00	P
USGS	414020088014601	2012-08-19	0.00	P
USGS	414020088014601	2012-08-20	0.05	P
USGS	414020088014601	2012-08-21	0.00	P
USGS	414020088014601	2012-08-22	0.00	P
USGS	414020088014601	2012-08-23	0.00	P
USGS	414020088014601	2012-08-24	0.00	P
USGS	414020088014601	2012-08-25	0.00	P
USGS	414020088014601	2012-08-26	2.37	P
USGS	414020088014601	2012-08-27	0.00	P
USGS	414020088014601	2012-08-28	0.00	P
USGS	414020088014601	2012-08-29	0.00	P
USGS	414020088014601	2012-08-30	0.00	P
USGS	414020088014601	2012-08-31	0.00	P
USGS	414020088014601	2012-09-01	0.43	P
USGS	414020088014601	2012-09-02	0.01	P
USGS	414020088014601	2012-09-03	0.00	P
USGS	414020088014601	2012-09-04	0.10	P
USGS	414020088014601	2012-09-05	0.26	P
USGS	414020088014601	2012-09-06	0.00	P
USGS	414020088014601	2012-09-07	0.40	P
USGS	414020088014601	2012-09-08	0.12	P
USGS	414020088014601	2012-09-09	0.00	P
USGS	414020088014601	2012-09-10	0.00	P
USGS	414020088014601	2012-09-11	0.00	P
USGS	414020088014601	2012-09-12	0.00	P
USGS	414020088014601	2012-09-13	0.04	P
USGS	414020088014601	2012-09-14	0.00	P
USGS	414020088014601	2012-09-15	0.00	P
USGS	414020088014601	2012-09-16	0.00	P
USGS	414020088014601	2012-09-17	0.22	P
USGS	414020088014601	2012-09-18	0.00	P
USGS	414020088014601	2012-09-19	0.00	P
USGS	414020088014601	2012-09-20	0.00	P
USGS	414020088014601	2012-09-21	0.05	P
USGS	414020088014601	2012-09-22	0.00	P
USGS	414020088014601	2012-09-23	0.00	P
USGS	414020088014601	2012-09-24	0.00	P
USGS	414020088014601	2012-09-25	0.00	P
USGS	414020088014601	2012-09-26	0.00	P
USGS	414020088014601	2012-09-27	0.00	P
USGS	414020088014601	2012-09-28	0.00	P
USGS	414020088014601	2012-09-29	0.00	P
USGS	414020088014601	2012-09-30	0.00	P
